,Unnamed: 0,carat,cut,color,clarity,depth,table,cost,x,y,z,Zeroes,ones
46136,46137,0,Ideal,G,VS1,62.0,53.9,1745,5.22,5.24,3.24,46136,2128530496
46137,46138,0,Ideal,G,VS1,62.1,55.1,1745,5.2,5.23,3.23,46137,2128622769
46138,46139,0,Ideal,E,VS1,62.7,57.0,1745,5.04,5.11,3.18,46138,2128715044
46139,46140,0,Ideal,D,SI1,61.9,56.0,1745,5.24,5.29,3.26,46139,2128807321
46140,46141,0,Premium,F,SI2,62.1,59.0,1746,5.33,5.29,3.3,46140,2128899600
46141,46142,0,Premium,F,SI2,60.7,59.0,1746,5.38,5.33,3.25,46141,2128991881
46142,46143,0,Very Good,D,SI1,63.0,58.0,1746,5.21,5.24,3.29,46142,2129084164
46143,46144,0,Premium,E,VS2,61.3,59.0,1746,5.1,5.05,3.11,46143,2129176449
46144,46145,0,Ideal,G,VS1,62.0,55.0,1746,5.11,5.05,3.15,46144,2129268736
46145,46146,0,Premium,G,VS1,59.8,58.0,1746,5.19,5.15,3.09,46145,2129361025
46146,46147,0,Premium,F,VS2,62.5,56.0,1746,5.27,5.23,3.28,46146,2129453316
46147,46148,0,Premium,G,VS1,60.7,60.0,1746,5.12,5.09,3.1,46147,2129545609
46148,46149,0,Premium,G,VS1,61.0,59.0,1746,5.14,5.09,3.12,46148,2129637904
46149,46150,0,Premium,G,VS1,60.9,58.0,1746,5.23,5.09,3.14,46149,2129730201
46150,46151,0,Premium,G,VS1,59.7,60.0,1746,5.14,5.11,3.06,46150,2129822500
46151,46152,0,Premium,G,VS1,59.4,60.0,1746,5.17,5.13,3.06,46151,2129914801
46152,46153,0,Premium,G,VS1,62.5,60.0,1746,5.08,5.06,3.17,46152,2130007104
46153,46154,0,Premium,G,VS1,62.1,55.0,1746,5.22,5.06,3.19,46153,2130099409
46154,46155,0,Ideal,G,VS1,62.3,55.0,1746,5.11,5.07,3.17,46154,2130191716
46155,46156,0,Premium,G,VS1,62.5,58.0,1746,5.11,5.07,3.18,46155,2130284025
46156,46157,0,Ideal,E,VS2,61.3,57.0,1746,5.15,5.13,3.15,46156,2130376336
46157,46158,0,Ideal,E,VS2,62.1,54.0,1746,5.13,5.11,3.18,46157,2130468649
46158,46159,0,Ideal,E,VS2,61.5,57.0,1746,5.14,5.11,3.15,46158,2130560964
46159,46160,0,Ideal,E,VS2,60.0,57.0,1746,5.15,5.12,3.08,46159,2130653281
46160,46161,0,Ideal,E,VS2,61.6,55.0,1746,5.14,5.09,3.15,46160,2130745600
46161,46162,0,Premium,E,VS2,61.1,61.0,1746,5.13,5.11,3.13,46161,2130837921
46162,46163,0,Premium,E,VS2,61.4,59.0,1746,5.13,5.09,3.14,46162,2130930244
46163,46164,0,Ideal,E,VS2,61.4,57.0,1746,5.11,5.08,3.13,46163,2131022569
46164,46165,0,Ideal,E,VS2,62.2,54.0,1746,5.11,5.08,3.17,46164,2131114896
46165,46166,0,Ideal,E,VS2,62.6,54.0,1746,5.11,5.08,3.19,46165,2131207225
46166,46167,0,Premium,E,VS2,61.5,56.0,1746,5.11,5.07,3.13,46166,2131299556
46167,46168,0,Premium,E,VS2,61.4,58.0,1746,5.12,5.07,3.13,46167,2131391889
46168,46169,0,Premium,E,VS2,61.3,60.0,1746,5.11,5.07,3.12,46168,2131484224
46169,46170,0,Premium,E,VS2,62.7,54.0,1746,5.1,5.07,3.19,46169,2131576561
46170,46171,0,Premium,E,VS2,61.3,58.0,1746,5.12,5.06,3.12,46170,2131668900
46171,46172,0,Premium,E,VS2,61.8,58.0,1746,5.09,5.07,3.14,46171,2131761241
46172,46173,0,Ideal,E,VS2,62.2,55.0,1746,5.09,5.07,3.16,46172,2131853584
46173,46174,0,Ideal,E,VS2,61.8,55.0,1746,5.11,5.06,3.14,46173,2131945929
46174,46175,0,Premium,E,VS2,62.3,60.0,1746,5.09,5.05,3.16,46174,2132038276
46175,46176,0,Premium,E,VS2,61.8,58.0,1746,5.11,5.05,3.14,46175,2132130625
46176,46177,0,Ideal,E,VS2,62.8,57.0,1746,5.12,5.04,3.19,46176,2132222976
46177,46178,0,Ideal,G,VS2,62.1,57.0,1746,5.43,5.36,3.35,46177,2132315329
46178,46179,0,Premium,G,VS1,60.5,58.0,1746,5.39,5.32,3.24,46178,2132407684
46179,46180,0,Premium,E,VS2,62.9,59.0,1746,5.09,5.06,3.19,46179,2132500041
46180,46181,0,Premium,G,VS1,62.2,59.0,1746,5.09,5.04,3.15,46180,2132592400
46181,46182,0,Ideal,I,VVS1,61.6,56.0,1747,5.1,5.13,3.15,46181,2132684761
46182,46183,0,Ideal,E,VS2,61.6,57.0,1747,5.32,5.3,3.27,46182,2132777124
46183,46184,0,Very Good,D,VS2,62.5,59.0,1748,5.28,5.32,3.31,46183,2132869489
46184,46185,0,Very Good,F,VS1,63.2,57.0,1748,5.09,5.1,3.22,46184,2132961856
46185,46186,0,Very Good,E,SI1,61.3,58.0,1748,5.41,5.45,3.33,46185,2133054225
46186,46187,0,Premium,F,SI1,61.4,57.8,1748,5.5,5.56,3.39,46186,2133146596
46187,46188,0,Good,I,VS2,64.0,59.0,1748,5.55,5.61,3.57,46187,2133238969
46188,46189,0,Ideal,H,VVS1,61.0,56.0,1748,5.17,5.21,3.17,46188,2133331344
46189,46190,0,Premium,H,SI2,61.3,61.0,1749,5.67,5.62,3.46,46189,2133423721
46190,46191,0,Ideal,H,VVS2,61.0,57.0,1749,5.16,5.2,3.16,46190,2133516100
46191,46192,0,Very Good,D,VS2,62.8,58.0,1749,5.11,5.14,3.22,46191,2133608481
46192,46193,0,Premium,D,VS2,62.4,58.0,1749,5.09,5.13,3.19,46192,2133700864
46193,46194,0,Ideal,E,SI1,61.5,57.0,1749,5.44,5.49,3.36,46193,2133793249
46194,46195,0,Premium,F,VS1,62.2,58.0,1749,5.14,5.12,3.19,46194,2133885636
46195,46196,0,Ideal,F,VS2,60.9,57.0,1749,5.14,5.16,3.14,46195,2133978025
46196,46197,0,Ideal,E,SI1,61.4,58.0,1749,5.44,5.47,3.35,46196,2134070416
46197,46198,0,Fair,I,SI1,65.2,58.0,1749,5.6,5.56,3.64,46197,2134162809
46198,46199,0,Premium,F,VS1,60.0,58.0,1749,5.21,5.19,3.12,46198,2134255204
46199,46200,0,Good,F,I1,60.8,64.0,1749,6.05,6.03,3.67,46199,2134347601
46200,46201,0,Premium,G,SI1,61.9,60.0,1749,5.66,5.62,3.49,46200,2134440000
46201,46202,0,Premium,H,VVS2,60.8,61.0,1749,5.12,5.08,3.1,46201,2134532401
46202,46203,0,Fair,G,I1,68.0,63.0,1749,6.13,6.02,4.13,46202,2134624804
46203,46204,0,Very Good,D,VS2,61.0,58.0,1750,5.37,5.42,3.29,46203,2134717209
46204,46205,0,Very Good,D,VS1,62.0,56.0,1750,5.09,5.11,3.16,46204,2134809616
46205,46206,0,Very Good,D,SI1,62.2,58.0,1750,5.4,5.44,3.37,46205,2134902025
46206,46207,0,Ideal,G,VVS2,62.0,57.0,1750,5.1,5.13,3.17,46206,2134994436
46207,46208,0,Very Good,G,VVS2,62.9,57.0,1750,5.06,5.12,3.2,46207,2135086849
46208,46209,0,Ideal,G,VVS2,61.6,56.0,1750,5.12,5.14,3.16,46208,2135179264
46209,46210,0,Good,G,VVS2,63.5,56.0,1750,5.07,5.11,3.23,46209,2135271681
46210,46211,0,Very Good,G,VVS2,61.8,57.0,1751,5.22,5.26,3.24,46210,2135364100
46211,46212,0,Very Good,F,VS1,62.5,54.0,1751,5.13,5.15,3.21,46211,2135456521
46212,46213,0,Ideal,F,VS1,61.8,55.0,1751,5.13,5.16,3.18,46212,2135548944
46213,46214,0,Ideal,F,SI1,62.2,56.0,1751,5.33,5.31,3.31,46213,2135641369
46214,46215,0,Premium,D,SI2,62.8,54.0,1751,5.52,5.5,3.46,46214,2135733796
46215,46216,0,Ideal,G,VS2,61.6,55.0,1752,5.31,5.25,3.25,46215,2135826225
46216,46217,0,Very Good,G,VS1,62.4,60.0,1752,5.05,5.08,3.16,46216,2135918656
46217,46218,0,Ideal,D,VS1,60.9,57.0,1752,5.17,5.2,3.16,46217,2136011089
46218,46219,0,Ideal,D,VS1,61.7,54.0,1752,5.12,5.15,3.17,46218,2136103524
46219,46220,0,Good,E,VS2,63.8,54.0,1752,5.05,5.07,3.23,46219,2136195961
46220,46221,0,Very Good,D,VS2,62.8,56.0,1752,5.04,5.08,3.18,46220,2136288400
46221,46222,0,Premium,D,VS2,61.9,58.0,1752,5.04,5.1,3.14,46221,2136380841
46222,46223,0,Premium,D,VS2,61.1,58.0,1752,5.09,5.12,3.12,46222,2136473284
46223,46224,0,Premium,D,VS2,61.4,59.0,1752,5.11,5.15,3.15,46223,2136565729
46224,46225,0,Premium,H,VVS2,60.9,60.0,1752,5.47,5.5,3.34,46224,2136658176
46225,46226,0,Ideal,D,SI1,62.1,55.0,1752,5.42,5.43,3.37,46225,2136750625
46226,46227,0,Ideal,D,VS2,62.3,55.0,1752,5.07,5.11,3.17,46226,2136843076
46227,46228,0,Very Good,D,VS2,62.8,58.0,1752,5.05,5.08,3.18,46227,2136935529
46228,46229,0,Ideal,D,VS2,62.5,54.0,1752,5.05,5.09,3.17,46228,2137027984
46229,46230,0,Premium,D,VS2,61.2,60.0,1752,5.08,5.12,3.12,46229,2137120441
46230,46231,0,Very Good,D,VS2,62.9,61.0,1752,4.96,5.03,3.14,46230,2137212900
46231,46232,0,Very Good,D,VS2,62.8,58.0,1752,5.03,5.07,3.17,46231,2137305361
46232,46233,0,Premium,D,VS2,62.1,58.0,1752,5.03,5.08,3.14,46232,2137397824
46233,46234,0,Ideal,D,VS2,62.6,56.0,1752,5.05,5.08,3.17,46233,2137490289
46234,46235,0,Ideal,E,VS2,62.0,57.0,1752,5.33,5.35,3.31,46234,2137582756
46235,46236,0,Ideal,D,VS2,61.8,57.0,1752,5.16,5.2,3.2,46235,2137675225
46236,46237,0,Ideal,E,SI1,62.4,58.0,1752,5.28,5.23,3.27,46236,2137767696
46237,46238,0,Ideal,D,VS2,62.7,57.0,1753,5.25,5.28,3.3,46237,2137860169
46238,46239,0,Ideal,F,VS2,61.1,56.0,1753,5.26,5.22,3.2,46238,2137952644
46239,46240,0,Premium,F,VS2,60.6,55.0,1753,5.26,5.23,3.18,46239,2138045121
46240,46241,0,Premium,F,VS2,61.9,58.0,1753,5.2,5.17,3.21,46240,2138137600
46241,46242,0,Premium,F,VS2,61.4,60.0,1753,5.21,5.18,3.19,46241,2138230081
46242,46243,0,Ideal,F,VS2,61.8,55.0,1753,5.23,5.19,3.22,46242,2138322564
46243,46244,0,Ideal,F,VS2,61.5,55.0,1753,5.27,5.2,3.22,46243,2138415049
46244,46245,0,Premium,D,SI1,61.4,57.0,1753,5.26,5.2,3.21,46244,2138507536
46245,46246,0,Ideal,D,SI1,62.0,55.0,1753,5.24,5.22,3.24,46245,2138600025
46246,46247,0,Premium,D,SI1,60.0,58.0,1753,5.29,5.24,3.16,46246,2138692516
46247,46248,0,Ideal,D,SI1,61.7,56.0,1753,5.23,5.15,3.2,46247,2138785009
46248,46249,0,Premium,D,SI1,61.0,58.0,1753,5.22,5.18,3.17,46248,2138877504
46249,46250,0,Ideal,D,SI1,62.2,56.0,1753,5.23,5.19,3.24,46249,2138970001
46250,46251,0,Premium,D,SI1,61.6,59.0,1753,5.2,5.16,3.19,46250,2139062500
46251,46252,0,Very Good,F,VS2,59.5,57.0,1754,5.39,5.43,3.22,46251,2139155001
46252,46253,0,Ideal,D,SI1,61.0,57.0,1754,5.31,5.34,3.25,46252,2139247504
46253,46254,0,Ideal,H,VVS1,61.7,55.0,1754,5.17,5.2,3.2,46253,2139340009
46254,46255,0,Very Good,G,VS1,61.6,56.0,1754,5.23,5.26,3.23,46254,2139432516
46255,46256,0,Very Good,D,SI1,61.1,56.0,1754,5.33,5.38,3.27,46255,2139525025
46256,46257,0,Ideal,E,VS2,60.8,57.0,1754,5.24,5.29,3.2,46256,2139617536
46257,46258,0,Premium,G,VS1,61.1,59.0,1754,5.22,5.26,3.2,46257,2139710049
46258,46259,0,Ideal,G,VS1,61.3,57.0,1754,5.25,5.28,3.23,46258,2139802564
46259,46260,0,Ideal,F,VS2,61.7,57.0,1754,5.33,5.36,3.3,46259,2139895081
46260,46261,0,Ideal,G,VS1,62.3,55.0,1754,5.2,5.24,3.25,46260,2139987600
46261,46262,0,Ideal,E,VS2,61.4,57.0,1754,5.21,5.25,3.21,46261,2140080121
46262,46263,0,Ideal,G,VS1,62.0,56.0,1754,5.21,5.24,3.24,46262,2140172644
46263,46264,0,Ideal,D,SI1,62.4,56.0,1754,5.29,5.32,3.31,46263,2140265169
46264,46265,0,Ideal,E,VS2,61.0,56.0,1754,5.25,5.28,3.21,46264,2140357696
46265,46266,0,Ideal,E,VS2,61.9,55.0,1754,5.2,5.24,3.23,46265,2140450225
46266,46267,0,Premium,E,VS2,59.2,58.0,1754,5.32,5.35,3.16,46266,2140542756
46267,46268,0,Ideal,E,VS2,62.2,55.0,1754,5.21,5.24,3.25,46267,2140635289
46268,46269,0,Ideal,E,VS2,60.5,56.0,1754,5.26,5.28,3.19,46268,2140727824
46269,46270,0,Ideal,E,VS2,61.7,55.0,1754,5.24,5.27,3.24,46269,2140820361
46270,46271,0,Ideal,E,VS2,61.9,57.0,1754,5.2,5.23,3.23,46270,2140912900
46271,46272,0,Ideal,G,VS1,61.8,54.0,1754,5.22,5.24,3.23,46271,2141005441
46272,46273,0,Premium,F,VS2,60.3,58.0,1754,5.4,5.44,3.27,46272,2141097984
46273,46274,0,Ideal,D,VVS1,61.9,54.0,1754,4.83,4.87,3.0,46273,2141190529
46274,46275,0,Ideal,D,VVS1,61.8,55.0,1754,4.72,4.76,2.93,46274,2141283076
46275,46276,0,Ideal,G,VS1,61.2,55.0,1754,5.23,5.26,3.21,46275,2141375625
46276,46277,0,Ideal,F,VS1,62.3,53.0,1754,5.28,5.31,3.3,46276,2141468176
46277,46278,0,Good,G,VVS1,58.3,59.0,1754,5.26,5.3,3.08,46277,2141560729
46278,46279,0,Very Good,D,VS2,60.4,59.0,1755,5.29,5.34,3.21,46278,2141653284
46279,46280,0,Very Good,E,VS2,61.7,56.0,1755,5.25,5.31,3.26,46279,2141745841
46280,46281,0,Very Good,E,VS2,61.0,58.0,1755,5.29,5.34,3.24,46280,2141838400
46281,46282,0,Very Good,E,VS1,61.4,55.0,1755,5.09,5.14,3.14,46281,2141930961
46282,46283,0,Very Good,E,VS1,62.6,57.0,1755,5.02,5.08,3.16,46282,2142023524
46283,46284,0,Premium,F,VS1,61.0,59.0,1755,5.26,5.29,3.22,46283,2142116089
46284,46285,0,Premium,E,SI1,61.5,60.0,1755,5.27,5.3,3.25,46284,2142208656
46285,46286,0,Ideal,E,VS2,61.4,56.0,1755,5.33,5.42,3.3,46285,2142301225
46286,46287,0,Ideal,D,VS2,62.7,57.0,1755,5.2,5.23,3.27,46286,2142393796
46287,46288,0,Ideal,E,VS1,62.0,58.0,1755,5.09,5.14,3.17,46287,2142486369
46288,46289,0,Ideal,G,SI1,61.6,59.0,1755,5.27,5.32,3.26,46288,2142578944
46289,46290,0,Good,J,SI1,61.5,62.0,1755,5.61,5.66,3.47,46289,2142671521
46290,46291,0,Premium,H,VS1,61.3,58.0,526,4.29,4.32,2.64,46290,2142764100
46291,46292,0,Good,G,VS2,63.5,54.0,526,4.25,4.28,2.71,46291,2142856681
46292,46293,0,Very Good,G,VS2,61.4,54.0,526,4.31,4.36,2.66,46292,2142949264
46293,46294,0,Ideal,E,SI1,61.9,57.0,526,4.29,4.33,2.67,46293,2143041849
46294,46295,0,Good,E,VS2,63.3,55.0,526,4.26,4.3,2.71,46294,2143134436
46295,46296,0,Very Good,E,SI1,61.7,56.0,526,4.27,4.29,2.64,46295,2143227025
46296,46297,0,Premium,I,VVS2,61.0,60.0,526,4.3,4.36,2.64,46296,2143319616
46297,46298,0,Good,H,VS1,63.1,57.0,526,4.24,4.26,2.68,46297,2143412209
46298,46299,0,Very Good,E,SI1,62.9,57.0,526,4.27,4.32,2.7,46298,2143504804
46299,46300,0,Very Good,G,VS2,63.0,56.0,526,4.27,4.3,2.7,46299,2143597401
46300,46301,0,Ideal,H,VS1,61.3,56.0,526,4.31,4.33,2.65,46300,2143690000
46301,46302,0,Very Good,G,VS2,60.6,61.0,526,4.29,4.32,2.61,46301,2143782601
46302,46303,0,Good,G,VS2,63.1,56.0,526,4.25,4.28,2.69,46302,2143875204
46303,46304,0,Very Good,H,VS1,63.0,59.0,526,4.21,4.27,2.67,46303,2143967809
46304,46305,0,Ideal,G,VS2,61.7,56.0,526,4.31,4.35,2.67,46304,2144060416
46305,46306,0,Good,E,SI1,63.6,57.0,526,4.22,4.24,2.69,46305,2144153025
46306,46307,0,Premium,E,SI1,62.5,59.0,526,4.28,4.3,2.68,46306,2144245636
46307,46308,0,Very Good,H,VS1,62.9,57.0,526,4.26,4.29,2.69,46307,2144338249
46308,46309,0,Ideal,G,VS2,62.2,57.0,526,4.26,4.32,2.67,46308,2144430864
46309,46310,0,Premium,E,SI1,59.8,60.0,526,4.31,4.35,2.59,46309,2144523481
46310,46311,0,Very Good,G,VS2,63.0,55.0,526,4.29,4.31,2.71,46310,2144616100
46311,46312,0,Premium,I,VVS2,61.8,58.0,526,4.28,4.33,2.66,46311,2144708721
46312,46313,0,Ideal,H,VS1,62.3,55.0,526,4.29,4.34,2.69,46312,2144801344
46313,46314,0,Ideal,G,VS2,62.3,56.0,526,4.27,4.3,2.67,46313,2144893969
46314,46315,0,Good,H,VS1,63.9,55.0,526,4.26,4.28,2.73,46314,2144986596
46315,46316,0,Very Good,H,VS1,60.4,61.0,526,4.3,4.34,2.61,46315,2145079225
46316,46317,0,Good,E,SI1,63.1,53.0,526,4.27,4.32,2.71,46316,2145171856
46317,46318,0,Good,G,VS2,63.9,55.0,526,4.27,4.28,2.73,46317,2145264489
46318,46319,0,Very Good,E,SI1,61.8,60.0,526,4.23,4.28,2.63,46318,2145357124
46319,46320,0,Ideal,H,VS1,61.4,54.0,526,4.33,4.37,2.67,46319,2145449761
46320,46321,0,Ideal,H,VS2,61.2,56.0,1755,5.41,5.39,3.3,46320,2145542400
46321,46322,0,Very Good,D,VS1,61.0,57.0,1756,5.15,5.18,3.15,46321,2145635041
46322,46323,0,Very Good,H,VS1,62.1,55.0,1757,5.37,5.41,3.35,46322,2145727684
46323,46324,0,Very Good,H,SI1,62.5,57.6,1757,5.66,5.72,3.55,46323,2145820329
46324,46325,0,Ideal,G,VS1,61.8,60.0,1757,5.08,5.12,3.15,46324,2145912976
46325,46326,0,Good,G,VS1,60.1,61.0,1757,5.44,5.5,3.29,46325,2146005625
46326,46327,0,Ideal,E,VS1,62.7,56.0,1758,5.14,5.1,3.21,46326,2146098276
46327,46328,0,Very Good,D,VS2,60.8,56.0,1758,5.14,5.16,3.13,46327,2146190929
46328,46329,0,Ideal,E,VS1,61.5,56.0,1758,5.11,5.16,3.16,46328,2146283584
46329,46330,0,Good,E,VS2,63.1,56.0,1758,5.26,5.33,3.34,46329,2146376241
46330,46331,0,Premium,E,VS1,61.8,58.0,1758,5.13,5.09,3.16,46330,2146468900
46331,46332,0,Ideal,G,VS1,62.4,55.1,1758,5.11,5.15,3.2,46331,2146561561
46332,46333,0,Good,F,VS1,63.0,59.0,1758,5.24,5.27,3.31,46332,2146654224
46333,46334,0,Premium,D,VS2,62.8,58.0,1758,5.03,5.0,3.15,46333,2146746889
46334,46335,0,Premium,I,VVS1,62.6,59.0,1758,5.31,5.27,3.31,46334,2146839556
46335,46336,0,Ideal,I,VVS1,63.0,57.0,1758,5.34,5.29,3.35,46335,2146932225
46336,46337,0,Ideal,G,VS2,61.9,56.0,1758,5.38,5.34,3.32,46336,2147024896
46337,46338,0,Ideal,E,SI1,61.6,55.0,1758,5.38,5.33,3.3,46337,2147117569
46338,46339,0,Ideal,E,SI1,61.5,55.0,1758,5.39,5.34,3.3,46338,2147210244
46339,46340,0,Premium,E,VS1,62.0,61.0,1758,5.14,5.11,3.18,46339,2147302921
46340,46341,0,Good,D,VS2,63.7,56.0,1758,5.09,5.05,3.23,46340,2147395600
46341,46342,0,Very Good,D,VS2,63.4,56.0,1758,5.1,5.05,3.22,46341,2147488281
46342,46343,0,Very Good,D,VS2,63.3,54.0,1758,5.07,5.04,3.2,46342,2147580964
46343,46344,0,Very Good,D,VS2,63.4,57.0,1758,5.09,5.04,3.21,46343,2147673649
46344,46345,0,Ideal,E,SI1,62.3,56.0,1758,5.68,5.62,3.52,46344,2147766336
46345,46346,0,Good,E,SI2,56.9,63.0,1758,5.78,5.71,3.27,46345,2147859025
46346,46347,0,Very Good,D,SI2,59.6,63.0,1758,5.8,5.71,3.44,46346,2147951716
46347,46348,0,Fair,H,I1,66.9,63.0,1758,6.04,5.91,4.0,46347,2148044409
46348,46349,0,Ideal,H,VS2,61.5,57.0,1759,5.35,5.38,3.3,46348,2148137104
46349,46350,0,Ideal,H,VS1,61.1,57.0,1759,5.38,5.42,3.3,46349,2148229801
46350,46351,0,Ideal,E,VS1,61.9,54.1,1759,5.09,5.15,3.17,46350,2148322500
46351,46352,0,Ideal,E,VS1,60.9,56.0,1759,5.16,5.22,3.16,46351,2148415201
46352,46353,0,Ideal,F,SI1,61.9,56.0,1759,5.33,5.37,3.31,46352,2148507904
46353,46354,0,Good,D,SI1,59.0,57.0,1759,5.54,5.57,3.28,46353,2148600609
46354,46355,0,Ideal,G,VVS2,62.2,56.0,1760,5.02,5.11,3.15,46354,2148693316
46355,46356,0,Very Good,J,SI1,61.0,61.0,1760,5.66,5.71,3.47,46355,2148786025
46356,46357,0,Premium,F,VS2,59.8,59.0,1760,5.4,5.37,3.22,46356,2148878736
46357,46358,0,Ideal,G,VS2,61.2,56.0,1760,5.37,5.41,3.3,46357,2148971449
46358,46359,0,Ideal,E,VS2,61.5,56.0,1760,5.16,5.18,3.18,46358,2149064164
46359,46360,0,Good,E,VS1,57.9,63.0,1760,5.24,5.39,3.08,46359,2149156881
46360,46361,0,Fair,H,VS1,57.3,62.5,1760,5.65,5.7,3.25,46360,2149249600
46361,46362,0,Ideal,F,VS2,62.1,55.0,1760,5.35,5.31,3.31,46361,2149342321
46362,46363,0,Ideal,F,VS2,62.3,55.0,1760,5.36,5.3,3.32,46362,2149435044
46363,46364,0,Premium,F,VS2,62.0,54.0,1760,5.34,5.31,3.3,46363,2149527769
46364,46365,0,Ideal,G,VS1,62.2,56.0,1760,5.23,5.19,3.24,46364,2149620496
46365,46366,0,Premium,E,VS2,60.7,56.0,1760,5.32,5.29,3.22,46365,2149713225
46366,46367,0,Very Good,E,VS2,63.1,58.0,1760,5.21,5.13,3.26,46366,2149805956
46367,46368,0,Premium,G,VS1,61.6,58.0,1760,5.25,5.21,3.22,46367,2149898689
46368,46369,0,Premium,G,VS1,61.1,60.0,1760,5.28,5.23,3.21,46368,2149991424
46369,46370,0,Premium,F,VS2,60.4,60.0,1760,5.36,5.31,3.22,46369,2150084161
46370,46371,0,Premium,F,VS2,59.5,60.0,1760,5.44,5.35,3.21,46370,2150176900
46371,46372,0,Ideal,F,I1,60.1,57.0,1761,5.79,5.76,3.47,46371,2150269641
46372,46373,0,Ideal,G,VS2,61.9,55.0,1761,5.33,5.36,3.31,46372,2150362384
46373,46374,0,Ideal,G,VS2,60.0,56.0,1761,5.45,5.48,3.28,46373,2150455129
46374,46375,0,Ideal,F,VS2,62.6,56.0,1761,5.28,5.3,3.31,46374,2150547876
46375,46376,0,Ideal,E,VS2,62.1,55.0,1761,5.35,5.34,3.32,46375,2150640625
46376,46377,0,Very Good,G,VVS2,62.2,56.0,1762,5.1,5.13,3.18,46376,2150733376
46377,46378,0,Ideal,H,VS1,60.9,55.0,1762,5.28,5.3,3.22,46377,2150826129
46378,46379,0,Fair,J,SI2,66.1,55.0,1762,5.51,5.56,3.66,46378,2150918884
46379,46380,0,Ideal,G,VS1,61.5,57.0,1763,5.23,5.28,3.23,46379,2151011641
46380,46381,0,Good,I,SI1,61.6,63.0,1763,5.59,5.68,3.47,46380,2151104400
46381,46382,0,Very Good,I,SI1,62.8,59.0,1763,5.63,5.67,3.55,46381,2151197161
46382,46383,0,Ideal,D,VS2,60.9,56.0,1763,5.3,5.27,3.22,46382,2151289924
46383,46384,0,Ideal,I,IF,62.5,55.0,1763,5.21,5.26,3.27,46383,2151382689
46384,46385,0,Premium,E,VS2,62.0,58.0,1763,5.38,5.33,3.32,46384,2151475456
46385,46386,0,Very Good,F,VS2,62.0,58.0,1764,5.35,5.42,3.34,46385,2151568225
46386,46387,0,Very Good,J,SI2,61.1,58.0,1764,5.67,5.76,3.49,46386,2151660996
46387,46388,0,Very Good,G,VVS2,62.8,57.0,1764,5.05,5.07,3.18,46387,2151753769
46388,46389,0,Good,G,VVS2,63.6,57.0,1764,5.04,5.08,3.22,46388,2151846544
46389,46390,0,Ideal,E,VS1,61.5,57.0,1764,5.23,5.27,3.23,46389,2151939321
46390,46391,0,Premium,J,VVS2,60.6,58.0,1764,5.73,5.82,3.5,46390,2152032100
46391,46392,0,Ideal,D,VVS1,61.3,56.0,1764,4.6,4.63,2.83,46391,2152124881
46392,46393,0,Ideal,H,VS1,62.3,57.0,1764,5.33,5.36,3.33,46392,2152217664
46393,46394,0,Premium,F,VS1,60.6,59.0,1764,5.19,5.14,3.13,46393,2152310449
46394,46395,0,Premium,G,SI2,59.1,61.0,1764,5.89,5.85,3.47,46394,2152403236
46395,46396,0,Premium,G,SI2,62.7,57.0,1764,5.74,5.7,3.59,46395,2152496025
46396,46397,0,Ideal,D,SI1,59.9,60.0,1764,5.15,5.13,3.08,46396,2152588816
46397,46398,0,Ideal,E,VS2,62.4,56.0,1765,5.23,5.19,3.25,46397,2152681609
46398,46399,0,Ideal,F,VS1,60.2,56.0,1765,5.22,5.24,3.15,46398,2152774404
46399,46400,0,Ideal,G,VVS2,62.1,57.0,1766,5.06,5.09,3.15,46399,2152867201
46400,46401,0,Ideal,G,VVS2,61.8,54.0,1766,5.11,5.15,3.17,46400,2152960000
46401,46402,0,Ideal,H,VVS1,62.2,56.0,1766,5.12,5.14,3.19,46401,2153052801
46402,46403,0,Ideal,H,SI1,61.4,55.0,1766,5.46,5.49,3.36,46402,2153145604
46403,46404,0,Premium,F,SI1,59.8,60.0,1766,5.56,5.51,3.31,46403,2153238409
46404,46405,0,Premium,F,VS1,59.4,58.0,1766,5.32,5.28,3.15,46404,2153331216
46405,46406,0,Ideal,E,VS2,59.3,57.0,1767,5.43,5.39,3.21,46405,2153424025
46406,46407,0,Ideal,D,VS2,60.5,56.0,1767,5.21,5.2,3.15,46406,2153516836
46407,46408,0,Very Good,E,VS1,59.6,58.0,1767,5.21,5.26,3.12,46407,2153609649
46408,46409,0,Ideal,H,VVS1,62.1,53.8,1767,5.17,5.19,3.21,46408,2153702464
46409,46410,0,Ideal,F,VS1,62.1,56.0,1767,5.14,5.2,3.2,46409,2153795281
46410,46411,0,Ideal,J,SI2,61.4,55.0,1767,5.72,5.75,3.52,46410,2153888100
46411,46412,0,Good,H,VS1,62.9,54.0,1767,5.47,5.56,3.47,46411,2153980921
46412,46413,0,Good,D,SI1,57.9,60.0,1767,5.36,5.39,3.11,46412,2154073744
46413,46414,0,Ideal,E,VS2,61.0,57.0,1767,5.21,5.19,3.17,46413,2154166569
46414,46415,0,Ideal,E,VS2,61.3,55.0,1767,5.22,5.19,3.19,46414,2154259396
46415,46416,0,Ideal,E,VS2,61.5,56.0,1767,5.17,5.14,3.17,46415,2154352225
46416,46417,0,Ideal,D,VS2,61.0,56.0,1768,5.31,5.28,3.23,46416,2154445056
