Unnamed: 0,carat,cut,color,clarity,depth,table,cost,x,y,z,Zeroes,ones
45951,0,Very Good,D,SI1,59.9,60.0,1723,5.33,5.39,3.21,45950,2111402500
45952,0,Premium,D,SI1,60.6,59.0,1723,5.34,5.36,3.24,45951,2111494401
45953,0,Ideal,D,SI1,60.5,57.0,1723,5.31,5.36,3.23,45952,2111586304
45954,0,Premium,D,SI1,60.8,60.0,1723,5.29,5.31,3.22,45953,2111678209
45955,0,Ideal,D,SI1,62.3,56.0,1723,5.26,5.33,3.3,45954,2111770116
45956,0,Ideal,H,VVS1,61.2,57.0,1723,5.21,5.25,3.2,45955,2111862025
45957,0,Ideal,F,VS2,62.1,57.0,1723,5.28,5.29,3.28,45956,2111953936
45958,0,Ideal,F,VS2,61.6,55.0,1723,5.29,5.32,3.27,45957,2112045849
45959,0,Ideal,D,SI1,61.4,57.0,1723,5.31,5.34,3.27,45958,2112137764
45960,0,Premium,D,SI1,61.4,58.0,1723,5.29,5.33,3.26,45959,2112229681
45961,0,Ideal,F,VVS2,61.7,59.0,526,4.01,4.03,2.48,45960,2112321600
45962,0,Ideal,E,VVS2,61.7,58.0,526,3.96,4.01,2.46,45961,2112413521
45963,0,Ideal,E,VVS2,61.3,57.0,526,4.0,4.02,2.46,45962,2112505444
45964,0,Ideal,D,VVS2,61.0,57.0,526,4.03,4.07,2.47,45963,2112597369
45965,0,Ideal,F,VVS1,61.8,59.0,526,4.0,4.03,2.48,45964,2112689296
45966,0,Ideal,H,SI1,61.3,57.0,526,4.54,4.55,2.78,45965,2112781225
45967,0,Good,E,VVS1,58.0,60.0,526,4.08,4.12,2.38,45966,2112873156
45968,0,Very Good,J,SI1,63.3,56.0,526,4.53,4.5,2.86,45967,2112965089
45969,0,Very Good,D,SI1,63.0,57.0,526,4.35,4.38,2.75,45968,2113057024
45970,0,Very Good,E,SI1,62.4,58.0,526,4.24,4.28,2.66,45969,2113148961
45971,0,Good,G,VS2,63.5,55.0,526,4.22,4.25,2.69,45970,2113240900
45972,0,Premium,H,VS1,62.3,58.0,526,4.26,4.28,2.66,45971,2113332841
45973,0,Good,E,SI1,63.2,57.0,526,4.25,4.3,2.7,45972,2113424784
45974,0,Premium,E,SI1,62.5,60.0,526,4.24,4.27,2.66,45973,2113516729
45975,0,Very Good,G,VS2,60.6,60.0,526,4.3,4.34,2.62,45974,2113608676
45976,0,Very Good,H,VS1,62.0,58.0,526,4.24,4.28,2.64,45975,2113700625
45977,0,Very Good,H,VS1,60.1,61.0,526,4.3,4.32,2.59,45976,2113792576
45978,0,Premium,H,VS1,61.0,58.0,526,4.28,4.31,2.62,45977,2113884529
45979,0,Ideal,H,VS1,62.1,54.0,526,4.32,4.35,2.69,45978,2113976484
45980,0,Premium,E,SI1,61.3,60.0,526,4.27,4.31,2.63,45979,2114068441
45981,0,Good,E,SI1,63.8,55.0,526,4.25,4.28,2.72,45980,2114160400
45982,0,Very Good,H,VS1,62.9,54.0,526,4.28,4.31,2.7,45981,2114252361
45983,0,Good,H,VS1,63.2,56.0,526,4.25,4.29,2.7,45982,2114344324
45984,0,Good,H,VS1,63.4,53.0,526,4.25,4.3,2.71,45983,2114436289
45985,0,Ideal,H,VS1,61.6,57.0,526,4.3,4.33,2.66,45984,2114528256
45986,0,Very Good,H,VS1,62.9,56.0,526,4.22,4.27,2.67,45985,2114620225
45987,0,Premium,G,VS2,61.9,58.0,526,4.3,4.33,2.67,45986,2114712196
45988,0,Good,H,VS1,63.3,56.0,526,4.26,4.3,2.71,45987,2114804169
45989,0,Good,E,SI1,63.4,56.0,526,4.23,4.25,2.69,45988,2114896144
45990,0,Very Good,H,VS1,63.0,58.0,526,4.23,4.28,2.68,45989,2114988121
45991,0,Ideal,F,VS2,61.3,55.0,1723,5.22,5.25,3.21,45990,2115080100
45992,0,Fair,J,SI1,63.0,57.0,1723,5.55,5.6,3.51,45991,2115172081
45993,0,Fair,E,SI2,58.7,68.0,1723,5.77,5.72,3.37,45992,2115264064
45994,0,Ideal,E,VS1,62.2,57.0,1724,5.13,5.1,3.18,45993,2115356049
45995,0,Ideal,E,VS1,62.3,55.0,1724,5.12,5.09,3.18,45994,2115448036
45996,0,Very Good,G,VVS2,60.5,59.0,1724,5.24,5.29,3.19,45995,2115540025
45997,0,Very Good,D,SI1,60.0,59.8,1724,5.25,5.26,3.15,45996,2115632016
45998,0,Ideal,G,VS1,61.8,56.0,1724,5.21,5.26,3.24,45997,2115724009
45999,0,Ideal,F,VS1,61.8,54.0,1724,5.24,5.27,3.25,45998,2115816004
46000,0,Premium,I,SI2,62.1,60.0,1724,5.65,5.62,3.5,45999,2115908001
46001,0,Very Good,E,VS2,61.2,57.0,1725,5.22,5.27,3.21,46000,2116000000
46002,0,Very Good,F,SI1,61.2,58.0,1725,5.54,5.6,3.41,46001,2116092001
46003,0,Ideal,G,VS2,61.0,55.0,1725,5.38,5.4,3.29,46002,2116184004
46004,0,Ideal,D,VS2,61.2,56.0,1725,5.24,5.28,3.22,46003,2116276009
46005,0,Ideal,H,VS2,61.7,55.0,1725,5.37,5.34,3.3,46004,2116368016
46006,0,Very Good,E,SI1,63.3,60.0,1726,5.36,5.29,3.37,46005,2116460025
46007,0,Very Good,H,VVS2,60.2,56.0,1726,5.41,5.44,3.27,46006,2116552036
46008,0,Very Good,H,VVS2,62.2,56.0,1726,5.32,5.35,3.31,46007,2116644049
46009,0,Very Good,E,VS2,61.5,59.0,1726,5.21,5.23,3.21,46008,2116736064
46010,0,Ideal,G,VS1,61.7,57.0,1726,5.23,5.25,3.23,46009,2116828081
46011,0,Ideal,E,VS1,61.3,56.0,1726,5.18,5.22,3.19,46010,2116920100
46012,0,Very Good,G,VS1,63.2,55.0,1727,5.15,5.13,3.25,46011,2117012121
46013,0,Ideal,G,VS1,61.7,55.0,1727,5.22,5.18,3.21,46012,2117104144
46014,0,Ideal,G,VS1,61.6,57.0,1727,5.24,5.21,3.22,46013,2117196169
46015,0,Premium,G,VS1,63.0,58.0,1727,5.17,5.15,3.25,46014,2117288196
46016,0,Premium,E,VS2,58.3,62.0,1727,5.31,5.26,3.08,46015,2117380225
46017,0,Premium,E,VS2,61.4,55.0,1727,5.24,5.21,3.21,46016,2117472256
46018,0,Ideal,E,VS2,61.0,57.0,1727,5.26,5.23,3.2,46017,2117564289
46019,0,Ideal,E,VS2,62.0,55.0,1727,5.21,5.17,3.22,46018,2117656324
46020,0,Good,E,VS2,63.7,55.0,1727,5.15,5.12,3.27,46019,2117748361
46021,0,Ideal,E,VS2,62.5,57.0,1727,5.18,5.16,3.23,46020,2117840400
46022,0,Very Good,G,VS1,63.4,56.0,1727,5.15,5.1,3.25,46021,2117932441
46023,0,Ideal,E,VS2,61.6,56.0,1728,5.34,5.38,3.3,46022,2118024484
46024,0,Ideal,E,VS2,60.8,56.0,1728,5.35,5.4,3.27,46023,2118116529
46025,0,Ideal,E,VS2,60.4,57.0,1728,5.36,5.4,3.25,46024,2118208576
46026,0,Ideal,F,VS1,61.7,55.0,1728,5.13,5.17,3.18,46025,2118300625
46027,0,Ideal,G,VS2,61.8,57.0,1728,5.32,5.3,3.28,46026,2118392676
46028,0,Ideal,I,VVS1,61.7,56.0,1728,5.35,5.31,3.29,46027,2118484729
46029,0,Premium,I,VVS1,62.1,58.0,1728,5.32,5.25,3.28,46028,2118576784
46030,0,Ideal,G,VS2,61.8,56.0,1728,5.35,5.3,3.29,46029,2118668841
46031,0,Ideal,G,VS2,61.6,57.0,1728,5.36,5.32,3.29,46030,2118760900
46032,0,Premium,G,VS2,59.7,59.0,1728,5.41,5.37,3.22,46031,2118852961
46033,0,Premium,G,VS2,62.8,57.0,1728,5.28,5.23,3.3,46032,2118945024
46034,0,Premium,G,VS2,62.6,55.0,1728,5.31,5.26,3.31,46033,2119037089
46035,0,Premium,G,VS2,62.1,57.0,1728,5.3,5.27,3.28,46034,2119129156
46036,0,Premium,E,SI1,60.3,57.0,1728,5.4,5.34,3.24,46035,2119221225
46037,0,Ideal,E,SI1,62.1,56.0,1728,5.33,5.3,3.3,46036,2119313296
46038,0,Ideal,E,SI1,61.9,56.0,1728,5.35,5.32,3.3,46037,2119405369
46039,0,Ideal,E,SI1,61.8,57.0,1728,5.33,5.28,3.28,46038,2119497444
46040,0,Premium,E,SI1,61.4,58.0,1728,5.34,5.28,3.26,46039,2119589521
46041,0,Good,H,VS1,63.7,51.0,1728,5.36,5.29,3.39,46040,2119681600
46042,0,Premium,D,SI1,61.7,59.0,1728,5.3,5.23,3.25,46041,2119773681
46043,0,Very Good,G,VVS2,61.3,57.0,1729,5.12,5.15,3.15,46042,2119865764
46044,0,Ideal,F,VS2,62.3,55.0,1729,5.32,5.28,3.3,46043,2119957849
46045,0,Ideal,D,SI1,62.5,56.0,1729,5.28,5.24,3.29,46044,2120049936
46046,0,Ideal,H,SI1,62.0,55.0,1730,5.16,5.2,3.21,46045,2120142025
46047,0,Premium,D,SI2,61.0,61.0,1730,5.81,5.74,3.52,46046,2120234116
46048,0,Ideal,H,VS1,61.9,55.0,1731,5.18,5.21,3.22,46047,2120326209
46049,0,Ideal,F,VS1,61.0,56.0,1731,5.14,5.15,3.14,46048,2120418304
46050,0,Ideal,F,VS1,62.1,55.0,1731,5.08,5.12,3.17,46049,2120510401
46051,0,Very Good,E,VS2,60.7,58.0,1732,5.37,5.33,3.25,46050,2120602500
46052,0,Ideal,E,VS1,62.6,55.0,1732,5.2,5.22,3.26,46051,2120694601
46053,0,Ideal,E,SI1,61.4,56.0,1732,5.14,5.16,3.16,46052,2120786704
46054,0,Ideal,E,SI1,61.7,56.0,1732,5.13,5.17,3.18,46053,2120878809
46055,0,Premium,I,VVS1,60.1,58.0,1733,5.26,5.23,3.15,46054,2120970916
46056,0,Premium,E,VS2,61.4,56.0,1733,5.18,5.15,3.17,46055,2121063025
46057,0,Ideal,E,VS2,62.8,56.0,1733,5.14,5.11,3.22,46056,2121155136
46058,0,Ideal,G,IF,62.1,56.0,1733,4.96,4.93,3.07,46057,2121247249
46059,0,Fair,E,SI1,59.5,64.0,1733,5.65,5.39,3.31,46058,2121339364
46060,0,Very Good,H,VS2,61.8,57.0,1734,5.47,5.5,3.39,46059,2121431481
46061,0,Good,D,VS2,63.4,55.0,1734,5.11,5.23,3.28,46060,2121523600
46062,0,Premium,D,VS2,59.9,58.0,1734,5.26,5.29,3.16,46061,2121615721
46063,0,Very Good,J,SI1,63.0,56.0,1735,5.61,5.66,3.55,46062,2121707844
46064,0,Premium,J,SI1,61.3,59.0,1735,5.73,5.75,3.52,46063,2121799969
46065,0,Premium,E,VS2,60.1,59.0,1735,5.36,5.29,3.2,46064,2121892096
46066,0,Very Good,G,VS1,62.2,63.0,1736,5.22,5.13,3.22,46065,2121984225
46067,0,Very Good,F,I1,63.2,61.0,1736,5.57,5.48,3.49,46066,2122076356
46068,0,Ideal,G,SI1,61.9,55.0,1736,5.24,5.26,3.25,46067,2122168489
46069,0,Good,E,VS2,61.4,62.0,1736,5.34,5.28,3.26,46068,2122260624
46070,0,Ideal,E,VVS2,62.6,55.0,1736,4.95,4.92,3.09,46069,2122352761
46071,0,Premium,F,VVS1,61.4,57.0,1736,4.99,4.95,3.05,46070,2122444900
46072,0,Premium,F,SI1,60.9,56.0,1736,5.58,5.56,3.39,46071,2122537041
46073,0,Premium,F,SI1,59.1,57.0,1736,5.64,5.6,3.32,46072,2122629184
46074,0,Ideal,F,VS2,62.9,55.0,1736,5.12,5.08,3.21,46073,2122721329
46075,0,Premium,F,VS2,61.4,59.0,1736,5.12,5.1,3.14,46074,2122813476
46076,0,Premium,D,VVS1,61.5,55.0,1736,5.02,4.97,3.07,46075,2122905625
46077,0,Ideal,D,SI1,61.1,57.0,1737,5.36,5.41,3.29,46076,2122997776
46078,0,Ideal,G,VS2,61.3,56.0,1737,5.18,5.21,3.18,46077,2123089929
46079,0,Ideal,F,VS2,61.6,55.0,1737,5.35,5.37,3.3,46078,2123182084
46080,0,Ideal,G,SI1,61.6,55.0,1737,5.55,5.59,3.43,46079,2123274241
46081,0,Ideal,E,SI1,60.8,55.0,1737,5.2,5.24,3.18,46080,2123366400
46082,0,Fair,E,VS2,64.7,60.0,1737,5.13,5.14,3.32,46081,2123458561
46083,0,Very Good,F,VS1,62.6,59.0,1738,5.03,5.06,3.16,46082,2123550724
46084,0,Premium,E,SI1,61.9,58.0,1738,5.39,5.43,3.35,46083,2123642889
46085,0,Ideal,E,SI1,61.5,56.0,1738,5.39,5.51,3.35,46084,2123735056
46086,0,Good,D,VS1,57.5,60.0,1738,5.18,5.25,3.0,46085,2123827225
46087,0,Ideal,F,VS2,60.0,57.0,1739,5.36,5.38,3.22,46086,2123919396
46088,0,Ideal,F,VS2,62.2,55.0,1739,5.25,5.28,3.28,46087,2124011569
46089,0,Ideal,E,VS2,61.3,55.0,1739,5.22,5.25,3.21,46088,2124103744
46090,0,Ideal,E,VS2,62.0,56.0,1739,5.16,5.2,3.21,46089,2124195921
46091,0,Premium,E,VS1,59.2,59.0,1739,5.29,5.25,3.12,46090,2124288100
46092,0,Fair,H,I1,64.3,59.0,1739,6.38,5.88,3.98,46091,2124380281
46093,0,Fair,H,I1,69.2,56.0,1739,5.97,5.83,4.08,46092,2124472464
46094,0,Ideal,D,VS2,61.0,57.0,1740,5.15,5.18,3.15,46093,2124564649
46095,0,Ideal,F,VS1,61.6,55.0,1740,5.24,5.21,3.22,46094,2124656836
46096,0,Premium,G,SI2,62.0,59.0,1740,5.69,5.65,3.52,46095,2124749025
46097,0,Very Good,G,SI2,63.4,56.0,1740,5.71,5.6,3.59,46096,2124841216
46098,0,Very Good,F,VS1,63.2,56.0,1741,5.27,5.31,3.34,46097,2124933409
46099,0,Ideal,G,VVS2,61.9,58.0,1741,5.06,5.09,3.14,46098,2125025604
46100,0,Very Good,G,VS1,59.6,58.0,1741,5.21,5.22,3.11,46099,2125117801
46101,0,Ideal,E,VS2,62.2,54.0,1741,5.29,5.26,3.28,46100,2125210000
46102,0,Ideal,H,VVS1,60.5,57.0,1741,5.32,5.35,3.23,46101,2125302201
46103,0,Good,F,VS1,58.3,61.0,1741,5.49,5.54,3.21,46102,2125394404
46104,0,Very Good,E,VS1,58.6,57.0,1742,5.43,5.46,3.19,46103,2125486609
46105,0,Ideal,E,VS1,61.7,56.0,1742,5.13,5.18,3.18,46104,2125578816
46106,0,Ideal,I,VVS1,62.0,55.0,1742,5.46,5.49,3.39,46105,2125671025
46107,0,Ideal,I,VVS1,61.0,55.0,1742,5.43,5.48,3.33,46106,2125763236
46108,0,Ideal,E,SI1,60.1,55.0,1742,5.42,5.56,3.3,46107,2125855449
46109,0,Very Good,G,VS1,62.8,57.0,1743,5.2,5.21,3.27,46108,2125947664
46110,0,Ideal,D,SI1,61.6,57.0,1743,5.41,5.44,3.34,46109,2126039881
46111,0,Very Good,D,SI1,62.8,57.0,1743,5.32,5.38,3.36,46110,2126132100
46112,0,Ideal,H,VVS1,61.6,54.0,1743,5.2,5.25,3.22,46111,2126224321
46113,0,Ideal,H,VVS1,62.4,54.0,1743,5.18,5.2,3.24,46112,2126316544
46114,0,Ideal,E,VS2,60.7,57.0,1743,5.27,5.3,3.2,46113,2126408769
46115,0,Good,D,VS1,59.3,58.0,1743,5.09,5.13,3.03,46114,2126500996
46116,0,Ideal,I,VVS1,61.1,55.0,1743,5.35,5.33,3.26,46115,2126593225
46117,0,Ideal,F,VS2,62.9,55.0,1743,5.39,5.32,3.37,46116,2126685456
46118,0,Premium,I,VVS1,60.6,59.0,1743,5.33,5.29,3.22,46117,2126777689
46119,0,Ideal,G,VS1,62.1,54.0,1743,5.17,5.14,3.2,46118,2126869924
46120,0,Ideal,E,VS2,61.3,56.0,1743,5.21,5.17,3.18,46119,2126962161
46121,0,Ideal,E,VS2,62.4,57.0,1743,5.14,5.12,3.2,46120,2127054400
46122,0,Premium,E,VS2,62.8,55.0,1743,5.15,5.11,3.22,46121,2127146641
46123,0,Ideal,F,SI2,62.0,57.0,1743,5.68,5.64,3.51,46122,2127238884
46124,0,Very Good,H,VVS1,63.2,57.0,1744,5.06,5.1,3.21,46123,2127331129
46125,0,Very Good,E,VS2,62.1,60.0,1744,5.19,5.24,3.24,46124,2127423376
46126,0,Ideal,F,VS1,61.7,54.0,1744,5.14,5.17,3.18,46125,2127515625
46127,0,Ideal,F,VS1,61.9,56.0,1744,5.11,5.17,3.18,46126,2127607876
46128,0,Ideal,F,VS1,62.5,55.0,1744,5.08,5.13,3.19,46127,2127700129
46129,0,Ideal,F,VS1,62.1,56.0,1744,5.13,5.15,3.19,46128,2127792384
46130,0,Premium,F,VS1,61.4,58.0,1744,5.15,5.18,3.17,46129,2127884641
46131,0,Good,I,VS1,61.1,61.7,1744,5.55,5.59,3.4,46130,2127976900
46132,0,Premium,I,SI2,59.2,58.0,1744,5.9,5.85,3.47,46131,2128069161
46133,0,Ideal,H,VVS2,62.1,57.0,1745,5.26,5.3,3.27,46132,2128161424
46134,0,Very Good,F,VS2,63.0,56.8,1745,5.18,5.22,3.28,46133,2128253689
46135,0,Good,F,VS2,64.2,53.8,1745,5.12,5.19,3.31,46134,2128345956
46136,0,Ideal,E,VVS1,61.1,56.0,1745,4.8,4.82,2.94,46135,2128438225
46137,0,Ideal,G,VS1,62.0,53.9,1745,5.22,5.24,3.24,46136,2128530496
46138,0,Ideal,G,VS1,62.1,55.1,1745,5.2,5.23,3.23,46137,2128622769
46139,0,Ideal,E,VS1,62.7,57.0,1745,5.04,5.11,3.18,46138,2128715044
46140,0,Ideal,D,SI1,61.9,56.0,1745,5.24,5.29,3.26,46139,2128807321
46141,0,Premium,F,SI2,62.1,59.0,1746,5.33,5.29,3.3,46140,2128899600
46142,0,Premium,F,SI2,60.7,59.0,1746,5.38,5.33,3.25,46141,2128991881
46143,0,Very Good,D,SI1,63.0,58.0,1746,5.21,5.24,3.29,46142,2129084164
46144,0,Premium,E,VS2,61.3,59.0,1746,5.1,5.05,3.11,46143,2129176449
46145,0,Ideal,G,VS1,62.0,55.0,1746,5.11,5.05,3.15,46144,2129268736
46146,0,Premium,G,VS1,59.8,58.0,1746,5.19,5.15,3.09,46145,2129361025
46147,0,Premium,F,VS2,62.5,56.0,1746,5.27,5.23,3.28,46146,2129453316
46148,0,Premium,G,VS1,60.7,60.0,1746,5.12,5.09,3.1,46147,2129545609
46149,0,Premium,G,VS1,61.0,59.0,1746,5.14,5.09,3.12,46148,2129637904
46150,0,Premium,G,VS1,60.9,58.0,1746,5.23,5.09,3.14,46149,2129730201
46151,0,Premium,G,VS1,59.7,60.0,1746,5.14,5.11,3.06,46150,2129822500
46152,0,Premium,G,VS1,59.4,60.0,1746,5.17,5.13,3.06,46151,2129914801
46153,0,Premium,G,VS1,62.5,60.0,1746,5.08,5.06,3.17,46152,2130007104
46154,0,Premium,G,VS1,62.1,55.0,1746,5.22,5.06,3.19,46153,2130099409
46155,0,Ideal,G,VS1,62.3,55.0,1746,5.11,5.07,3.17,46154,2130191716
46156,0,Premium,G,VS1,62.5,58.0,1746,5.11,5.07,3.18,46155,2130284025
46157,0,Ideal,E,VS2,61.3,57.0,1746,5.15,5.13,3.15,46156,2130376336
46158,0,Ideal,E,VS2,62.1,54.0,1746,5.13,5.11,3.18,46157,2130468649
46159,0,Ideal,E,VS2,61.5,57.0,1746,5.14,5.11,3.15,46158,2130560964
46160,0,Ideal,E,VS2,60.0,57.0,1746,5.15,5.12,3.08,46159,2130653281
46161,0,Ideal,E,VS2,61.6,55.0,1746,5.14,5.09,3.15,46160,2130745600
46162,0,Premium,E,VS2,61.1,61.0,1746,5.13,5.11,3.13,46161,2130837921
46163,0,Premium,E,VS2,61.4,59.0,1746,5.13,5.09,3.14,46162,2130930244
46164,0,Ideal,E,VS2,61.4,57.0,1746,5.11,5.08,3.13,46163,2131022569
46165,0,Ideal,E,VS2,62.2,54.0,1746,5.11,5.08,3.17,46164,2131114896
46166,0,Ideal,E,VS2,62.6,54.0,1746,5.11,5.08,3.19,46165,2131207225
46167,0,Premium,E,VS2,61.5,56.0,1746,5.11,5.07,3.13,46166,2131299556
46168,0,Premium,E,VS2,61.4,58.0,1746,5.12,5.07,3.13,46167,2131391889
46169,0,Premium,E,VS2,61.3,60.0,1746,5.11,5.07,3.12,46168,2131484224
46170,0,Premium,E,VS2,62.7,54.0,1746,5.1,5.07,3.19,46169,2131576561
46171,0,Premium,E,VS2,61.3,58.0,1746,5.12,5.06,3.12,46170,2131668900
46172,0,Premium,E,VS2,61.8,58.0,1746,5.09,5.07,3.14,46171,2131761241
46173,0,Ideal,E,VS2,62.2,55.0,1746,5.09,5.07,3.16,46172,2131853584
46174,0,Ideal,E,VS2,61.8,55.0,1746,5.11,5.06,3.14,46173,2131945929
46175,0,Premium,E,VS2,62.3,60.0,1746,5.09,5.05,3.16,46174,2132038276
46176,0,Premium,E,VS2,61.8,58.0,1746,5.11,5.05,3.14,46175,2132130625
46177,0,Ideal,E,VS2,62.8,57.0,1746,5.12,5.04,3.19,46176,2132222976
46178,0,Ideal,G,VS2,62.1,57.0,1746,5.43,5.36,3.35,46177,2132315329
46179,0,Premium,G,VS1,60.5,58.0,1746,5.39,5.32,3.24,46178,2132407684
46180,0,Premium,E,VS2,62.9,59.0,1746,5.09,5.06,3.19,46179,2132500041
46181,0,Premium,G,VS1,62.2,59.0,1746,5.09,5.04,3.15,46180,2132592400
46182,0,Ideal,I,VVS1,61.6,56.0,1747,5.1,5.13,3.15,46181,2132684761
46183,0,Ideal,E,VS2,61.6,57.0,1747,5.32,5.3,3.27,46182,2132777124
46184,0,Very Good,D,VS2,62.5,59.0,1748,5.28,5.32,3.31,46183,2132869489
46185,0,Very Good,F,VS1,63.2,57.0,1748,5.09,5.1,3.22,46184,2132961856
46186,0,Very Good,E,SI1,61.3,58.0,1748,5.41,5.45,3.33,46185,2133054225
46187,0,Premium,F,SI1,61.4,57.8,1748,5.5,5.56,3.39,46186,2133146596
46188,0,Good,I,VS2,64.0,59.0,1748,5.55,5.61,3.57,46187,2133238969
46189,0,Ideal,H,VVS1,61.0,56.0,1748,5.17,5.21,3.17,46188,2133331344
46190,0,Premium,H,SI2,61.3,61.0,1749,5.67,5.62,3.46,46189,2133423721
46191,0,Ideal,H,VVS2,61.0,57.0,1749,5.16,5.2,3.16,46190,2133516100
46192,0,Very Good,D,VS2,62.8,58.0,1749,5.11,5.14,3.22,46191,2133608481
46193,0,Premium,D,VS2,62.4,58.0,1749,5.09,5.13,3.19,46192,2133700864
46194,0,Ideal,E,SI1,61.5,57.0,1749,5.44,5.49,3.36,46193,2133793249
46195,0,Premium,F,VS1,62.2,58.0,1749,5.14,5.12,3.19,46194,2133885636
46196,0,Ideal,F,VS2,60.9,57.0,1749,5.14,5.16,3.14,46195,2133978025
46197,0,Ideal,E,SI1,61.4,58.0,1749,5.44,5.47,3.35,46196,2134070416
46198,0,Fair,I,SI1,65.2,58.0,1749,5.6,5.56,3.64,46197,2134162809
46199,0,Premium,F,VS1,60.0,58.0,1749,5.21,5.19,3.12,46198,2134255204
46200,0,Good,F,I1,60.8,64.0,1749,6.05,6.03,3.67,46199,2134347601
46201,0,Premium,G,SI1,61.9,60.0,1749,5.66,5.62,3.49,46200,2134440000
46202,0,Premium,H,VVS2,60.8,61.0,1749,5.12,5.08,3.1,46201,2134532401
46203,0,Fair,G,I1,68.0,63.0,1749,6.13,6.02,4.13,46202,2134624804
46204,0,Very Good,D,VS2,61.0,58.0,1750,5.37,5.42,3.29,46203,2134717209
46205,0,Very Good,D,VS1,62.0,56.0,1750,5.09,5.11,3.16,46204,2134809616
46206,0,Very Good,D,SI1,62.2,58.0,1750,5.4,5.44,3.37,46205,2134902025
46207,0,Ideal,G,VVS2,62.0,57.0,1750,5.1,5.13,3.17,46206,2134994436
46208,0,Very Good,G,VVS2,62.9,57.0,1750,5.06,5.12,3.2,46207,2135086849
46209,0,Ideal,G,VVS2,61.6,56.0,1750,5.12,5.14,3.16,46208,2135179264
46210,0,Good,G,VVS2,63.5,56.0,1750,5.07,5.11,3.23,46209,2135271681
46211,0,Very Good,G,VVS2,61.8,57.0,1751,5.22,5.26,3.24,46210,2135364100
46212,0,Very Good,F,VS1,62.5,54.0,1751,5.13,5.15,3.21,46211,2135456521
46213,0,Ideal,F,VS1,61.8,55.0,1751,5.13,5.16,3.18,46212,2135548944
46214,0,Ideal,F,SI1,62.2,56.0,1751,5.33,5.31,3.31,46213,2135641369
46215,0,Premium,D,SI2,62.8,54.0,1751,5.52,5.5,3.46,46214,2135733796
46216,0,Ideal,G,VS2,61.6,55.0,1752,5.31,5.25,3.25,46215,2135826225
46217,0,Very Good,G,VS1,62.4,60.0,1752,5.05,5.08,3.16,46216,2135918656
46218,0,Ideal,D,VS1,60.9,57.0,1752,5.17,5.2,3.16,46217,2136011089
46219,0,Ideal,D,VS1,61.7,54.0,1752,5.12,5.15,3.17,46218,2136103524
46220,0,Good,E,VS2,63.8,54.0,1752,5.05,5.07,3.23,46219,2136195961
46221,0,Very Good,D,VS2,62.8,56.0,1752,5.04,5.08,3.18,46220,2136288400
46222,0,Premium,D,VS2,61.9,58.0,1752,5.04,5.1,3.14,46221,2136380841
46223,0,Premium,D,VS2,61.1,58.0,1752,5.09,5.12,3.12,46222,2136473284
46224,0,Premium,D,VS2,61.4,59.0,1752,5.11,5.15,3.15,46223,2136565729
46225,0,Premium,H,VVS2,60.9,60.0,1752,5.47,5.5,3.34,46224,2136658176
46226,0,Ideal,D,SI1,62.1,55.0,1752,5.42,5.43,3.37,46225,2136750625
46227,0,Ideal,D,VS2,62.3,55.0,1752,5.07,5.11,3.17,46226,2136843076
46228,0,Very Good,D,VS2,62.8,58.0,1752,5.05,5.08,3.18,46227,2136935529
46229,0,Ideal,D,VS2,62.5,54.0,1752,5.05,5.09,3.17,46228,2137027984
46230,0,Premium,D,VS2,61.2,60.0,1752,5.08,5.12,3.12,46229,2137120441
46231,0,Very Good,D,VS2,62.9,61.0,1752,4.96,5.03,3.14,46230,2137212900
46232,0,Very Good,D,VS2,62.8,58.0,1752,5.03,5.07,3.17,46231,2137305361
46233,0,Premium,D,VS2,62.1,58.0,1752,5.03,5.08,3.14,46232,2137397824
46234,0,Ideal,D,VS2,62.6,56.0,1752,5.05,5.08,3.17,46233,2137490289
46235,0,Ideal,E,VS2,62.0,57.0,1752,5.33,5.35,3.31,46234,2137582756
46236,0,Ideal,D,VS2,61.8,57.0,1752,5.16,5.2,3.2,46235,2137675225
46237,0,Ideal,E,SI1,62.4,58.0,1752,5.28,5.23,3.27,46236,2137767696
46238,0,Ideal,D,VS2,62.7,57.0,1753,5.25,5.28,3.3,46237,2137860169
46239,0,Ideal,F,VS2,61.1,56.0,1753,5.26,5.22,3.2,46238,2137952644
46240,0,Premium,F,VS2,60.6,55.0,1753,5.26,5.23,3.18,46239,2138045121
46241,0,Premium,F,VS2,61.9,58.0,1753,5.2,5.17,3.21,46240,2138137600
46242,0,Premium,F,VS2,61.4,60.0,1753,5.21,5.18,3.19,46241,2138230081
46243,0,Ideal,F,VS2,61.8,55.0,1753,5.23,5.19,3.22,46242,2138322564
46244,0,Ideal,F,VS2,61.5,55.0,1753,5.27,5.2,3.22,46243,2138415049
46245,0,Premium,D,SI1,61.4,57.0,1753,5.26,5.2,3.21,46244,2138507536
46246,0,Ideal,D,SI1,62.0,55.0,1753,5.24,5.22,3.24,46245,2138600025
46247,0,Premium,D,SI1,60.0,58.0,1753,5.29,5.24,3.16,46246,2138692516
46248,0,Ideal,D,SI1,61.7,56.0,1753,5.23,5.15,3.2,46247,2138785009
46249,0,Premium,D,SI1,61.0,58.0,1753,5.22,5.18,3.17,46248,2138877504
